player_id,first_name,last_name,email,phone_number,birthday,position,shoots,height,weight_lbs,jersey_num,gender,gpa,years_eligibility,development_id
947,Michael,Rivera,perezrobin@example.net,8660243810,2004-10-04,F,L,"5'10""",172.9,72,M,3.11,2,5
948,Casey,Roberts,eric27@example.com,3182207790,2002-07-22,F,L,"6'5""",209.0,44,M,3.4,1,4
949,Brandon,Carter,ucox@example.net,9907717154,2000-04-10,F,L,"6'3""",217.6,34,M,3.48,2,4
950,Terry,Manning,chris86@example.org,0245421183,1997-05-03,F,L,"6'1""",171.2,2,M,3.57,4,5
951,Casey,Cowan,maryfry@example.com,0152508907,2005-06-18,F,L,"5'8""",206.6,16,M,3.67,2,5
952,Daniel,Sosa,odunlap@example.net,2635742142,2005-04-10,F,L,"5'7""",165.9,51,M,3.38,5,1
953,Trevor,Warner,john58@example.net,7738071350,1998-01-27,D,R,"6'8""",209.9,11,M,3.68,2,2
954,Andrew,Gibson,richard85@example.org,9334695718,1998-07-13,D,L,"6'0""",203.2,37,M,2.55,2,2
955,Jesse,Richards,hschwartz@example.net,8710388570,1999-12-13,D,R,"6'3""",191.4,99,M,3.57,4,1
956,Ronnie,Hall,jeremy06@example.net,5617775078,1998-08-10,D,L,"6'4""",169.6,27,M,3.81,5,4
957,Brian,Fitzpatrick,lrivera@example.net,8385784963,2000-11-20,D,R,"5'8""",218.7,35,M,3.68,5,2
958,Brandon,Dixon,zacharyjennings@example.org,3593935173,2000-03-20,D,R,"5'8""",174.4,45,M,3.86,5,3
959,Michael,Clark,warrenbarton@example.com,6511935101,2003-05-11,G,R,"5'7""",168.4,1,M,2.98,4,3
960,Michael,Harrison,richard42@example.com,0708386875,2003-01-28,G,R,"5'7""",201.2,31,M,3.79,2,4
961,Daniel,Lee,davidwilliams@example.com,7778338741,1997-07-13,F,L,"6'0""",191.4,86,M,3.06,3,4
962,Kyle,Johnson,ssnyder@example.net,0772398496,1998-04-05,F,L,"6'0""",165.3,99,M,3.8,1,1
963,Jesse,Rush,jonathan66@example.org,4596507787,1999-02-16,F,R,"5'7""",218.5,27,M,2.6,5,2
964,Anthony,Landry,ricardojohnson@example.com,6990981265,1999-12-27,F,L,"5'7""",161.1,22,M,2.84,2,1
965,Matthew,Wheeler,sanderskaren@example.org,2710447651,2003-03-19,F,L,"6'3""",213.9,10,M,2.64,4,4
966,Evan,Harding,cbrown@example.com,2948498255,1999-05-09,F,L,"6'2""",177.7,3,M,3.8,4,2
967,Andrew,Hill,carrie59@example.net,4287199387,1998-03-01,F,L,"6'1""",178.7,2,M,2.94,5,2
968,Justin,Ortega,oconnellerica@example.net,3099058997,2006-06-05,F,L,"6'2""",216.9,42,M,2.92,3,1
969,Thomas,Stanton,cjackson@example.com,4583124442,2001-09-08,F,R,"5'9""",178.2,40,M,3.29,3,3
970,Jason,Levy,williamsmark@example.com,0901680946,1998-12-25,F,R,"6'3""",183.2,3,M,3.44,5,3
971,Seth,Young,annette98@example.org,8196998256,2006-08-05,F,R,"6'4""",171.4,79,M,3.59,1,5
972,Jordan,Walker,vavery@example.com,0655087296,2002-12-19,F,R,"5'8""",209.8,35,M,3.55,5,1
973,Nicholas,Baker,zgregory@example.net,7089661156,1997-08-10,D,R,"5'6""",170.0,87,M,3.21,1,4
974,Roger,Johnson,veronica03@example.org,6958146927,1999-10-18,D,R,"5'10""",183.9,38,M,3.81,4,5
975,Dylan,Haynes,cisnerosamanda@example.com,7976818214,2002-05-29,D,L,"5'6""",192.5,14,M,3.66,3,4
976,David,Ramirez,brendamoses@example.net,4959613581,1999-12-27,D,L,"6'1""",181.9,60,M,2.54,3,2
977,Mario,Charles,christianevans@example.org,8267512009,2001-08-03,D,L,"5'9""",165.0,70,M,2.67,5,4
978,Jay,Vazquez,amyguerrero@example.org,1817918535,1997-05-06,D,R,"6'8""",218.7,30,M,3.97,3,4
979,Tyler,Harrison,williamsisabel@example.com,2501348418,1997-06-23,G,L,"5'8""",189.2,30,M,2.88,3,1
980,Jared,Mcfarland,jeromeward@example.org,9187014080,2003-03-22,G,R,"6'3""",211.2,35,M,2.76,2,1
981,Kevin,Love,meganjames@example.com,8896755152,2003-06-22,F,L,"6'3""",210.3,66,M,3.64,3,3
982,Jesus,Saunders,gschmidt@example.org,9664890609,2001-12-31,F,R,"5'8""",178.6,16,M,3.45,4,4
983,Matthew,Smith,larrybush@example.com,4181872295,1997-01-17,F,R,"5'10""",163.2,87,M,2.53,2,3
984,Christopher,Chapman,paula76@example.com,9778158969,2004-06-12,F,L,"5'9""",203.1,23,M,3.5,5,2
985,David,Arnold,mackenziesnow@example.org,9980394743,2002-05-27,F,R,"5'8""",161.3,83,M,3.55,3,1
986,Scott,Hull,emmalewis@example.com,2748056636,2002-03-01,F,R,"6'5""",174.1,73,M,3.09,2,4
987,Victor,Wagner,deborahwalsh@example.net,1361305419,2005-08-05,F,R,"5'8""",204.9,43,M,2.55,1,4
988,Jesse,Dalton,martinezivan@example.org,3502846541,2002-11-15,F,L,"6'6""",165.5,76,M,2.52,5,2
989,James,Schmidt,jeffrey46@example.net,4503650612,2001-04-23,F,L,"6'8""",205.8,44,M,3.83,3,2
990,Anthony,Marsh,denise20@example.com,0283765504,2003-01-23,F,R,"6'7""",199.7,54,M,2.88,5,1
991,Derek,Smith,joshuaanderson@example.com,1476736029,2004-03-07,F,R,"5'10""",216.1,79,M,2.53,3,5
992,Randall,Robinson,tuckerchristina@example.net,8528841831,1998-03-12,F,L,"5'8""",202.8,24,M,3.02,4,2
993,Jerome,Frye,monica44@example.org,4536912099,2006-07-08,D,R,"6'4""",175.0,5,M,3.46,3,2
994,Alexander,Craig,tmyers@example.com,6482915499,2001-04-29,D,R,"5'9""",213.0,90,M,3.92,2,5
995,Taylor,White,jessica82@example.org,0400412359,2006-01-21,D,R,"6'2""",218.0,67,M,3.11,2,2
996,Corey,Ryan,onelson@example.net,1454969164,2005-07-29,D,L,"6'10""",210.2,72,M,3.96,2,2
997,Curtis,Hughes,melissa77@example.org,2697359990,2001-08-13,D,L,"5'11""",192.9,10,M,3.9,4,5
998,Thomas,Warren,brownrichard@example.com,1478684648,2003-01-28,D,L,"5'11""",187.4,61,M,3.22,2,3
999,Mark,Wood,ibarber@example.org,8840003176,2006-06-30,G,R,"5'8""",217.5,31,M,3.39,2,4
1000,Nicholas,Hanson,krista83@example.com,8702664724,2002-07-18,G,L,"6'1""",207.3,30,M,3.95,5,3
1001,Michael,Garrett,alexis66@example.org,2526997616,2005-04-09,F,L,"5'8""",184.1,12,M,2.8,3,3
1002,Matthew,Burton,amysmith@example.com,5046318487,1998-12-09,F,R,"5'6""",207.6,6,M,2.54,2,2
1003,Aaron,Hunter,nallen@example.org,5461832033,2006-06-10,F,R,"5'10""",208.3,44,M,3.13,5,4
1004,Gerald,Sullivan,meganmorton@example.net,6333867986,2000-02-10,F,R,"5'8""",166.3,65,M,3.33,4,1
1005,Bryan,Allen,cjohnson@example.net,2164191572,1999-12-07,F,R,"6'10""",196.8,77,M,3.91,5,4
1006,Howard,Stevens,jeremykoch@example.org,1686076824,1999-02-20,F,R,"5'7""",215.3,56,M,3.66,1,3
1007,Anthony,Kane,qmccullough@example.org,1670246511,2000-12-21,F,R,"6'8""",185.6,36,M,3.71,3,4
1008,Michael,Bennett,martinsharon@example.net,3982473729,2005-12-18,F,R,"5'9""",174.9,50,M,3.15,3,2
1009,Justin,Taylor,xjackson@example.org,7189652922,2001-08-05,F,L,"6'11""",202.8,35,M,3.6,5,2
1010,Benjamin,Brewer,fmullins@example.org,2980931008,2004-12-01,F,R,"6'7""",196.0,41,M,3.3,4,2
1011,Robert,Hayes,qgonzales@example.com,0528045069,2006-10-04,F,R,"5'7""",171.7,65,M,3.25,4,4
1012,James,Daniels,ryan99@example.com,2797249013,1999-06-06,F,R,"5'11""",181.1,51,M,2.87,2,5
1013,Darren,Bishop,kelly95@example.net,9328319429,2001-02-10,D,L,"5'7""",164.5,18,M,2.96,5,5
1014,Jeremy,Cox,spencerchelsea@example.org,3014583249,2004-05-31,D,L,"6'7""",175.1,28,M,3.75,2,1
1015,Adam,Harris,josephstephens@example.com,3456834379,2001-08-23,D,L,"6'8""",179.7,87,M,2.55,2,1
1016,Robert,Moore,thomasvictor@example.org,9478537305,2005-11-25,D,R,"5'6""",168.8,21,M,2.6,2,2
1017,Manuel,Gray,elizabethlittle@example.org,4191869339,2003-08-05,D,L,"5'8""",184.1,69,M,3.66,1,5
1018,Bryan,Cox,joseph68@example.net,2417309611,2006-03-02,D,L,"5'9""",193.6,93,M,3.55,2,2
1019,Michael,Sanchez,perkinsmary@example.net,1673856194,1997-01-26,G,R,"6'0""",202.4,31,M,2.93,1,5
1020,Joel,Woods,alexabailey@example.org,6818253096,2006-08-08,G,L,"6'11""",193.2,30,M,3.7,5,5
1021,Daniel,Garcia,njuarez@example.org,5761818422,1997-07-24,F,L,"6'10""",218.0,9,M,3.84,3,2
1022,Daniel,Lewis,ymason@example.net,5857084461,1999-11-28,F,R,"6'5""",211.9,84,M,3.03,2,5
1023,Jack,Snyder,scunningham@example.org,3517746337,1999-05-28,F,R,"5'11""",184.1,46,M,3.77,3,2
1024,Matthew,Floyd,edwardstom@example.org,6309077227,2006-07-02,F,L,"6'7""",216.2,49,M,3.74,5,5
1025,David,Baker,benjaminstephenson@example.com,7969047606,2000-11-13,F,L,"6'1""",167.3,46,M,2.92,5,1
1026,Ricky,Powell,lesliecollins@example.com,9839192752,2005-04-29,F,R,"5'8""",198.1,37,M,3.54,4,2
1027,Austin,Sanders,lindacole@example.com,3815615074,2001-07-08,F,R,"6'0""",188.7,98,M,2.64,4,4
1028,Jason,Hurley,david08@example.com,6935795133,2006-07-15,F,R,"6'8""",163.2,43,M,3.15,4,2
1029,Thomas,Jones,millerdavid@example.com,7779700651,2000-08-21,F,L,"5'9""",210.8,16,M,3.39,3,4
1030,David,Ramos,floresthomas@example.org,0550228344,2002-04-16,F,L,"5'11""",165.4,80,M,3.07,5,3
1031,Andrew,Davis,lisa29@example.net,7579812703,2005-03-03,F,L,"6'3""",167.7,21,M,2.53,2,3
1032,Lance,Lee,chadtaylor@example.org,7529792588,2005-11-16,F,R,"6'2""",218.1,11,M,3.86,3,2
1033,Joel,Waters,robertwood@example.com,4719763293,2005-07-26,D,L,"6'11""",209.9,69,M,3.39,5,2
1034,Shane,Ray,garciacaleb@example.com,3597151284,2005-03-17,D,L,"6'2""",203.3,65,M,3.61,3,1
1035,Kevin,Stephenson,coreysuarez@example.net,6001299284,2003-05-07,D,R,"5'10""",202.6,10,M,3.76,1,3
1036,Keith,Rodriguez,audreyrussell@example.com,0548831157,2006-03-03,D,L,"5'9""",166.8,30,M,2.89,3,4
1037,Albert,Baker,michellepage@example.com,1395223670,2002-05-13,D,L,"6'7""",217.3,83,M,3.64,2,1
1038,Nicholas,Morrison,tracymorales@example.org,0475164055,2003-03-21,D,R,"5'9""",170.0,24,M,3.33,2,4
1039,Erik,Fox,ysmith@example.org,1090437877,2003-07-20,G,R,"6'6""",196.3,31,M,3.99,3,5
1040,Matthew,Weber,quinndebbie@example.com,5586182607,2001-12-30,G,L,"6'2""",213.1,35,M,2.76,4,1
1041,Larry,Stevens,lisa70@example.org,0760417300,2004-03-22,F,L,"6'3""",195.0,11,M,2.56,4,1
1042,Peter,Brown,baxterrhonda@example.net,4880035763,1999-08-22,F,R,"6'2""",171.9,40,M,3.74,2,2
1043,Jonathan,Williams,deanna37@example.net,8463890445,2002-09-21,F,L,"6'8""",189.4,92,M,3.43,3,2
1044,John,Evans,grimesjose@example.net,4482856029,1997-11-08,F,R,"5'9""",191.2,96,M,3.93,4,5
1045,Jeffrey,Carr,pam50@example.net,0916432178,2005-09-29,F,R,"5'10""",163.3,43,M,2.54,4,5
1046,Brian,Gutierrez,anne30@example.net,8522370966,2000-06-30,F,R,"6'2""",196.8,68,M,3.11,1,5
1047,Martin,Sullivan,ashley78@example.org,8584748805,2002-03-10,F,L,"6'4""",209.4,53,M,3.41,4,1
1048,Donald,Lyons,christina08@example.net,2084508810,2002-02-03,F,L,"5'9""",192.8,43,M,3.5,5,4
1049,Maxwell,Roberts,fredhood@example.org,9510727007,2002-07-27,F,L,"6'6""",183.8,46,M,2.94,4,3
1050,Joseph,Ellis,davismichael@example.com,3324114108,1998-02-06,F,R,"6'6""",163.8,67,M,3.47,4,5
1051,Robert,Manning,gonzalezdaniel@example.net,8423182681,2003-05-12,F,L,"5'6""",200.9,93,M,2.99,2,3
1052,James,Delgado,laurenmiller@example.net,0082087199,2006-04-07,F,R,"6'10""",206.4,25,M,3.22,4,1
1053,Christopher,Hill,mtaylor@example.com,0753072505,1997-04-11,D,R,"5'8""",216.2,23,M,3.24,3,3
1054,Darryl,Gordon,hilldaniel@example.org,8536684841,1998-12-20,D,L,"6'8""",179.9,63,M,3.44,3,3
1055,Samuel,Walker,vaughanerin@example.com,6914904415,1998-11-21,D,L,"6'9""",203.8,35,M,2.96,2,3
1056,Aaron,Hernandez,curtisstewart@example.net,8888649393,1999-06-29,D,L,"5'11""",195.3,73,M,3.14,5,2
1057,Alex,Potter,crawfordchad@example.com,6893515120,2004-12-08,D,R,"6'8""",196.0,4,M,2.82,3,3
1058,Anthony,Brown,rosalesdominic@example.org,4857790646,2002-11-23,D,L,"6'1""",204.0,23,M,3.68,4,3
1059,Christopher,Mays,jennifer76@example.org,7257952893,1998-11-11,G,L,"5'9""",160.3,35,M,3.43,1,1
1060,Kyle,Hernandez,michaelkennedy@example.com,9813646056,2004-10-01,G,R,"6'3""",219.6,30,M,3.4,4,2
